	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
5880	7365	UGT2B10	path:hsa00830	Retinol metabolism	NP_001066	P36537
5881	7366	UGT2B15	path:hsa00830	Retinol metabolism	NP_001067	B7ZW53
5882	7367	UGT2B17	path:hsa00830	Retinol metabolism	NP_001068	O75795
5883	79799	UGT2A3	path:hsa00830	Retinol metabolism	NP_079019	Q6UWM9
5884	8228	PNPLA4	path:hsa00830	Retinol metabolism	NP_001135861	A0A024RBU8
5885	8608	RDH16	path:hsa00830	Retinol metabolism	NP_003699	O75452
5886	8630	HSD17B6	path:hsa00830	Retinol metabolism	NP_003716	A0A024RB43
5887	8694	DGAT1	path:hsa00830	Retinol metabolism	NP_036211	O75907
5888	8854	ALDH1A2	path:hsa00830	Retinol metabolism	NP_001193826	O94788
5889	9227	LRAT	path:hsa00830	Retinol metabolism	NP_001288574	O95237
5890	9249	DHRS3	path:hsa00830	Retinol metabolism	NP_004744	O75911
5920	10720	UGT2B11	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001064	O75310
5921	10941	UGT2A1	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001239203	Q9Y4X1
5922	124454	EARS2	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001077083	Q5JPH6
5923	1352	COX10	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001294	Q12887
5924	1355	COX15	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_004367	Q7KZN9
5925	1356	CP	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000087	A5PL27
5926	1371	CPOX	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000088	P36551
5927	2058	EPRS	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_004437	P07814
5928	210	ALAD	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000022	P13716
5929	211	ALAS1	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000679	P13196
5930	212	ALAS2	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000023	P22557
5931	2235	FECH	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000131	P22830
5932	2395	FXN	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000135	Q16595
5933	2990	GUSB	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000172	P08236
5934	3052	HCCS	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001116080	A0A024RBY9
5935	3145	HMBS	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000181	P08397
5936	3162	HMOX1	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_002124	P09601
5937	3163	HMOX2	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001120676	P30519
5938	326625	MMAB	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_443077	Q96EY8
5939	54490	UGT2B28	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001193933	Q9BY64
5940	54575	UGT1A10	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_061948	Q5DT02
5941	54576	UGT1A8	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_061949	Q5DSZ6
5942	54577	UGT1A7	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_061950	Q5DSZ7
5943	54578	UGT1A6	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001063	P19224
5944	54579	UGT1A5	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_061951	P35504
5945	54600	UGT1A9	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_066307	O60656
5946	54657	UGT1A4	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_009051	P22310
5947	54658	UGT1A1	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000454	P22309
5948	54659	UGT1A3	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_061966	P35503
5949	5498	PPOX	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000300	P50336
5950	574537	UGT2A2	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001099147	Q9Y4X1
5951	644	BLVRA	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000703	P53004
5952	645	BLVRB	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000704	P30043
5953	7363	UGT2B4	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001284544	P06133
5954	7364	UGT2B7	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001065	P16662
5955	7365	UGT2B10	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001066	P36537
5956	7366	UGT2B15	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001067	B7ZW53
5957	7367	UGT2B17	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001068	O75795
5958	7389	UROD	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000365	P06132
5959	7390	UROS	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_000366	P10746
5960	79799	UGT2A3	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_079019	Q6UWM9
5961	9843	HEPH	path:hsa00860	Porphyrin and chlorophyll metabolism	NP_001124332	A0A0C4DG76
6094	10269	ZMPSTE24	path:hsa00900	Terpenoid backbone biosynthesis	NP_005848	O75844
6095	10654	PMVK	path:hsa00900	Terpenoid backbone biosynthesis	NP_006547	Q15126
6096	116150	NUS1	path:hsa00900	Terpenoid backbone biosynthesis	NP_612468	Q96E22
6097	2224	FDPS	path:hsa00900	Terpenoid backbone biosynthesis	NP_001129293	P14324
6098	2339	FNTA	path:hsa00900	Terpenoid backbone biosynthesis	NP_002018	P49354
6099	2342	FNTB	path:hsa00900	Terpenoid backbone biosynthesis	NP_002019	P49356
6100	23463	ICMT	path:hsa00900	Terpenoid backbone biosynthesis	NP_036537	A0A024R4F6
6101	23590	PDSS1	path:hsa00900	Terpenoid backbone biosynthesis	NP_055132	Q5T2R2
6102	3156	HMGCR	path:hsa00900	Terpenoid backbone biosynthesis	NP_000850	A0A024RAP2
6103	3157	HMGCS1	path:hsa00900	Terpenoid backbone biosynthesis	NP_001091742	A0A024R059
6104	3158	HMGCS2	path:hsa00900	Terpenoid backbone biosynthesis	NP_001159579	P54868
6105	3422	IDI1	path:hsa00900	Terpenoid backbone biosynthesis	NP_004499	Q13907
6106	38	ACAT1	path:hsa00900	Terpenoid backbone biosynthesis	NP_000010	P24752
6107	39	ACAT2	path:hsa00900	Terpenoid backbone biosynthesis	NP_001290182	Q9BWD1
6108	4597	MVD	path:hsa00900	Terpenoid backbone biosynthesis	NP_002452	P53602
6109	4598	MVK	path:hsa00900	Terpenoid backbone biosynthesis	NP_000422	B2RDU6
6110	51449	PCYOX1	path:hsa00900	Terpenoid backbone biosynthesis	NP_057381	Q9UHG3
6111	57107	PDSS2	path:hsa00900	Terpenoid backbone biosynthesis	NP_065114	Q86YH6
6112	79947	DHDDS	path:hsa00900	Terpenoid backbone biosynthesis	NP_001230493	Q86SQ9
6113	91734	IDI2	path:hsa00900	Terpenoid backbone biosynthesis	NP_150286	Q9BXS1
6114	9453	GGPS1	path:hsa00900	Terpenoid backbone biosynthesis	NP_001032354	A0A024R3W4
6115	9986	RCE1	path:hsa00900	Terpenoid backbone biosynthesis	NP_001027450	A0A024R5B6
6166	11238	CA5B	path:hsa00910	Nitrogen metabolism	NP_009151	A0A024RBW9
6167	1373	CPS1	path:hsa00910	Nitrogen metabolism	NP_001116105	P31327
6168	23632	CA14	path:hsa00910	Nitrogen metabolism	NP_036245	A8K3J4
6169	2746	GLUD1	path:hsa00910	Nitrogen metabolism	NP_005262	E9KL48
6170	2747	GLUD2	path:hsa00910	Nitrogen metabolism	NP_036216	P49448
6171	2752	GLUL	path:hsa00910	Nitrogen metabolism	NP_001028216	A8YXX4
6172	377677	CA13	path:hsa00910	Nitrogen metabolism	NP_940986	Q8N1Q1
6173	759	CA1	path:hsa00910	Nitrogen metabolism	NP_001122301	P00915
6174	760	CA2	path:hsa00910	Nitrogen metabolism	NP_000058	P00918
6175	761	CA3	path:hsa00910	Nitrogen metabolism	NP_005172	P07451
6176	762	CA4	path:hsa00910	Nitrogen metabolism	NP_000708	P22748
6177	763	CA5A	path:hsa00910	Nitrogen metabolism	NP_001730	P35218
6178	765	CA6	path:hsa00910	Nitrogen metabolism	NP_001206	B4DUH8
6179	766	CA7	path:hsa00910	Nitrogen metabolism	NP_001014435	P43166
6180	767	CA8	path:hsa00910	Nitrogen metabolism	NP_004047	P35219
6181	768	CA9	path:hsa00910	Nitrogen metabolism	NP_001207	Q16790
6182	771	CA12	path:hsa00910	Nitrogen metabolism	NP_001209	O43570
6205	10380	BPNT1	path:hsa00920	Sulfur metabolism	NP_001273078	O95861
6206	23474	ETHE1	path:hsa00920	Sulfur metabolism	NP_055112	O95571
6207	4357	MPST	path:hsa00920	Sulfur metabolism	NP_001013454	P25325
6208	54205	CYCS	path:hsa00920	Sulfur metabolism	NP_061820	G4XXL9
6209	54928	IMPAD1	path:hsa00920	Sulfur metabolism	NP_060283	A0A024R7W0
6210	58472	SQRDL	path:hsa00920	Sulfur metabolism	NP_001258142	A0A024R5X2
6211	6821	SUOX	path:hsa00920	Sulfur metabolism	NP_000447	A0A024RB79
6212	7263	TST	path:hsa00920	Sulfur metabolism	NP_001257412	Q16762
6213	9060	PAPSS2	path:hsa00920	Sulfur metabolism	NP_001015880	O95340
6214	9061	PAPSS1	path:hsa00920	Sulfur metabolism	NP_005434	O43252
6247	10056	FARSB	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_005678	Q9NSD9
6248	10352	WARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_056651	Q9UGM6
6249	10667	FARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_006558	O95363
6250	118672	PSTK	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_699167	Q8IV42
6251	123263	MTFMT	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_640335	Q96DP5
6252	123283	TARSL2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_689547	A2RTX5
6253	124454	EARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001077083	Q5JPH6
6254	16	AARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001596	P49588
6255	1615	DARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001280241	P14868
6256	2058	EPRS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004437	P07814
6257	2193	FARSA	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004452	Q6IBR2
6258	23395	LARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_056155	Q15031
6259	23438	HARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001265660	P49590
6260	25973	PARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_689481	Q7L3T8
6261	2617	GARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_002038	P41250
6262	283459	GATC	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_789788	O43716
6263	3035	HARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001244969	P12081
6264	3376	IARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_002152	P41252
6265	3735	KARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001123561	Q15046
6266	4141	MARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004981	P56192
6289	4677	NARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004530	O43776
6290	51067	YARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001035526	Q9Y2Z4
6291	51091	SEPSECS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_058651	Q9HD40
6292	51520	LARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_064502	Q9P2J5
6293	5188	GATB	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004555	O75879
6294	54938	SARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001139373	Q9NP81
6295	55157	DARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_060592	A0A024R8Z9
6296	55278	QRSL1	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_060762	Q9H0R6
6297	55699	IARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_060530	Q9NSE4
6298	57038	RARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_064716	Q5T160
6299	57176	VARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001161205	B4E0K6
6300	57505	AARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_065796	Q5JTZ9
6301	5859	QARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001259002	B7Z840
6302	5917	RARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_002878	P54136
6303	6301	SARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_006504	P49591
6304	6897	TARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001245366	P26639
6305	7407	VARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_006286	A0A024RCN6
6306	7453	WARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_004175	A0A024R6K8
6307	79587	CARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_078813	B7Z7E6
6308	79731	NARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001230180	B3KPX5
6309	80222	TARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001258824	U3KQG0
6310	833	CARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_001014437	P49589
6311	8565	YARS	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_003671	P54577
6312	92935	MARS2	path:hsa00970	Aminoacyl-tRNA biosynthesis	NP_612404	Q96GW9
6351	10449	ACAA2	path:hsa00062	Fatty acid elongation	NP_006102	P42765
6376	10720	UGT2B11	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001064	O75310
6377	10941	UGT2A1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001239203	Q9Y4X1
6378	1109	AKR1C4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001809	P17516
6379	119391	GSTO2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001177942	Q9H4Y5
6380	124	ADH1A	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000658	P07327
6381	125	ADH1B	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000659	P00325
6382	126	ADH1C	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000660	P00326
6383	127	ADH4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000661	P08319
6384	128	ADH5	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000662	P11766
6385	130	ADH6	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000663	P28332
6386	131	ADH7	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000664	P40394
6387	1543	CYP1A1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000490	A0N0X8
6388	1544	CYP1A2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000752	P05177
6389	1545	CYP1B1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000095	Q16678
6390	1548	CYP2A6	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000753	P11509
6391	1553	CYP2A13	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000757	Q16696
6392	1555	CYP2B6	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000758	P20813
6393	1559	CYP2C9	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000762	P11712
6394	1565	CYP2D6	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000097	C1ID52
6395	1571	CYP2E1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000764	P05181
6396	1572	CYP2F1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000765	P24903
6397	1576	CYP3A4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001189784	P08684
6398	1577	CYP3A5	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000768	P20815
6399	1645	AKR1C1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001344	Q04828
6400	1646	AKR1C2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001128713	P52895
6401	2052	EPHX1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000111	P07099
6402	218	ALDH3A1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000682	P30838
6403	220	ALDH1A3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000684	A0A024RC95
6404	221	ALDH3B1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000685	A0A024R5D8
6405	221357	GSTA5	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_714543	Q7RTV2
6406	222	ALDH3B2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000686	P48448
6407	22977	AKR7A3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_036199	O95154
6408	27294	DHDH	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_055290	Q9UQ10
6409	2938	GSTA1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_665683	P08263
6410	2939	GSTA2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000837	A8K987
6411	2940	GSTA3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000838	Q16772
6412	2941	GSTA4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001503	A0A024RD58
6413	2944	GSTM1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000552	P09488
6414	2946	GSTM2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000839	P28161
6415	2947	GSTM3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000840	P21266
6416	2948	GSTM4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000841	Q03013
6417	2949	GSTM5	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000842	P46439
6418	2950	GSTP1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000843	P09211
6419	2952	GSTT1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000844	P30711
6420	2953	GSTT2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000845	P0CG29
6421	29785	CYP2S1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_085125	Q96SQ9
6422	3290	HSD11B1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001193670	P28845
6423	373156	GSTK1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001137151	Q9Y2Q3
6424	4257	MGST1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001247440	A0A024RAX2
6425	4258	MGST2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001191295	Q99735
6426	4259	MGST3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_004519	A0A024R8Z1
6427	54490	UGT2B28	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001193933	Q9BY64
6428	54575	UGT1A10	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_061948	Q5DT02
6429	54576	UGT1A8	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_061949	Q5DSZ6
6430	54577	UGT1A7	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_061950	Q5DSZ7
6431	54578	UGT1A6	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001063	P19224
6432	54579	UGT1A5	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_061951	P35504
6433	54600	UGT1A9	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_066307	O60656
6434	54657	UGT1A4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_009051	P22310
6435	54658	UGT1A1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_000454	P22309
6436	54659	UGT1A3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_061966	P35503
6437	574537	UGT2A2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001099147	Q9Y4X1
6438	653689	GSTT2B	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001074312	G9J6Q5
6439	6822	SULT2A1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_003158	A8K015
6440	7363	UGT2B4	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001284544	P06133
6441	7364	UGT2B7	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001065	P16662
6442	7365	UGT2B10	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001066	P36537
6443	7366	UGT2B15	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001067	B7ZW53
6444	7367	UGT2B17	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001068	O75795
6445	79799	UGT2A3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_079019	Q6UWM9
6446	8574	AKR7A2	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_003680	O43488
6447	873	CBR1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001273718	P16152
6448	874	CBR3	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001227	O75828
6449	9446	GSTO1	path:hsa00980	Metabolism of xenobiotics by cytochrome P450	NP_001177931	P78417
6481	54898	ELOVL2	path:hsa00062	Fatty acid elongation	NP_060240	Q9NXB9
6511	641371	ACOT1	path:hsa00062	Fatty acid elongation	NP_001032238	Q86TX2
6541	79071	ELOVL6	path:hsa00062	Fatty acid elongation	NP_001124193	Q9H5J4
6575	10720	UGT2B11	path:hsa00982	Drug metabolism - cytochrome P450	NP_001064	O75310
6576	10941	UGT2A1	path:hsa00982	Drug metabolism - cytochrome P450	NP_001239203	Q9Y4X1
6577	119391	GSTO2	path:hsa00982	Drug metabolism - cytochrome P450	NP_001177942	Q9H4Y5
6578	124	ADH1A	path:hsa00982	Drug metabolism - cytochrome P450	NP_000658	P07327
6579	125	ADH1B	path:hsa00982	Drug metabolism - cytochrome P450	NP_000659	P00325
6580	126	ADH1C	path:hsa00982	Drug metabolism - cytochrome P450	NP_000660	P00326
6581	127	ADH4	path:hsa00982	Drug metabolism - cytochrome P450	NP_000661	P08319
6582	128	ADH5	path:hsa00982	Drug metabolism - cytochrome P450	NP_000662	P11766
6583	130	ADH6	path:hsa00982	Drug metabolism - cytochrome P450	NP_000663	P28332
6584	131	ADH7	path:hsa00982	Drug metabolism - cytochrome P450	NP_000664	P40394
6585	1544	CYP1A2	path:hsa00982	Drug metabolism - cytochrome P450	NP_000752	P05177
6586	1548	CYP2A6	path:hsa00982	Drug metabolism - cytochrome P450	NP_000753	P11509
6587	1555	CYP2B6	path:hsa00982	Drug metabolism - cytochrome P450	NP_000758	P20813
6588	1557	CYP2C19	path:hsa00982	Drug metabolism - cytochrome P450	NP_000760	P33261
6589	1558	CYP2C8	path:hsa00982	Drug metabolism - cytochrome P450	NP_000761	P10632
6590	1559	CYP2C9	path:hsa00982	Drug metabolism - cytochrome P450	NP_000762	P11712
6591	1565	CYP2D6	path:hsa00982	Drug metabolism - cytochrome P450	NP_000097	C1ID52
6592	1571	CYP2E1	path:hsa00982	Drug metabolism - cytochrome P450	NP_000764	P05181
6593	1576	CYP3A4	path:hsa00982	Drug metabolism - cytochrome P450	NP_001189784	P08684
6594	1577	CYP3A5	path:hsa00982	Drug metabolism - cytochrome P450	NP_000768	P20815
6595	218	ALDH3A1	path:hsa00982	Drug metabolism - cytochrome P450	NP_000682	P30838
6596	220	ALDH1A3	path:hsa00982	Drug metabolism - cytochrome P450	NP_000684	A0A024RC95
6597	221	ALDH3B1	path:hsa00982	Drug metabolism - cytochrome P450	NP_000685	A0A024R5D8
6598	221357	GSTA5	path:hsa00982	Drug metabolism - cytochrome P450	NP_714543	Q7RTV2
6599	222	ALDH3B2	path:hsa00982	Drug metabolism - cytochrome P450	NP_000686	P48448
6600	2326	FMO1	path:hsa00982	Drug metabolism - cytochrome P450	NP_001269621	Q01740
6601	2327	FMO2	path:hsa00982	Drug metabolism - cytochrome P450	NP_001288276	B4E2Q9
6602	2328	FMO3	path:hsa00982	Drug metabolism - cytochrome P450	NP_001002294	A0A024R8Z4
6603	2329	FMO4	path:hsa00982	Drug metabolism - cytochrome P450	NP_002013	P31512
6604	2330	FMO5	path:hsa00982	Drug metabolism - cytochrome P450	NP_001138301	P49326
6605	2938	GSTA1	path:hsa00982	Drug metabolism - cytochrome P450	NP_665683	P08263
6606	2939	GSTA2	path:hsa00982	Drug metabolism - cytochrome P450	NP_000837	A8K987
6607	2940	GSTA3	path:hsa00982	Drug metabolism - cytochrome P450	NP_000838	Q16772
6608	2941	GSTA4	path:hsa00982	Drug metabolism - cytochrome P450	NP_001503	A0A024RD58
6609	2944	GSTM1	path:hsa00982	Drug metabolism - cytochrome P450	NP_000552	P09488
6610	2946	GSTM2	path:hsa00982	Drug metabolism - cytochrome P450	NP_000839	P28161
6611	2947	GSTM3	path:hsa00982	Drug metabolism - cytochrome P450	NP_000840	P21266
